route,calendar_week,residual_weight,LetterReceived,TreatmentOngoing,TreatmentCompleted,treatment
203,21,11,0,1,0,1
203,22,8.9200001,0,1,0,1
203,23,8,0,1,0,1
203,24,10.96,0,1,0,1
203,25,11.68,0,0,1,1
203,26,8.5600004,0,0,1,1
203,27,11.5,0,0,1,1
203,28,10.36,0,0,1,1
203,29,10.04,0,0,1,1
203,30,,0,0,1,1
203,31,9.5799999,0,0,1,1
203,32,8.6800003,0,0,1,1
203,33,9.0200005,0,0,1,1
203,34,8.8800001,0,0,1,1
203,35,10.5,0,0,1,1
203,36,10.58,0,0,1,1
204,-15,10.3,0,0,0,0
204,-14,9.8000002,0,0,0,0
204,-13,10,0,0,0,0
204,-12,9.8000002,0,0,0,0
204,-11,10.4,0,0,0,0
204,-10,9.8999996,0,0,0,0
204,-9,10,0,0,0,0
204,-8,10.6,0,0,0,0
204,-7,10.1,0,0,0,0
204,-6,10.4,0,0,0,0
204,-5,10.6,0,0,0,0
204,-4,9.6999998,0,0,0,0
204,-3,9.6000004,0,0,0,0
204,-2,9.6999998,0,0,0,0
204,-1,10.4,0,0,0,0
204,0,9.3999996,0,0,0,0
204,1,10.5,0,0,0,0
204,2,13.66,0,0,0,0
204,3,10.94,0,0,0,0
204,4,10,0,0,0,0
204,5,9.8599997,0,0,0,0
204,6,9.1599998,0,0,0,0
204,7,9.54,0,0,0,0
204,8,8.9399996,0,0,0,0
204,9,9.8400002,0,0,0,0
204,10,10.1,0,0,0,0
204,11,10.14,0,0,0,0
204,12,9.6199999,0,0,0,0
204,13,10.06,0,0,0,0
204,14,9.3199997,0,0,0,0
204,15,9.9399996,0,0,0,0
204,16,10.94,0,0,0,0
204,17,9.8999996,0,0,0,0
204,18,8.0200005,1,0,0,1
204,19,9.7600002,1,0,0,1
204,20,8.5,1,0,0,1
204,21,10.9,0,1,0,1
204,22,8.96,0,1,0,1
204,23,9.3599997,0,1,0,1
204,24,9.3800001,0,1,0,1
204,25,8.8400002,0,0,1,1
204,26,8.8800001,0,0,1,1
204,27,9.2600002,0,0,1,1
204,28,9.1400003,0,0,1,1
204,29,9.2799997,0,0,1,1
204,30,8.5200005,0,0,1,1
204,31,7.96,0,0,1,1
204,32,7.7600002,0,0,1,1
204,33,9.1400003,0,0,1,1
204,34,7.5599999,0,0,1,1
204,35,8.7200003,0,0,1,1
204,36,8.96,0,0,1,1
205,-15,11.5,0,0,0,0
205,-14,10.8,0,0,0,0
205,-13,10.8,0,0,0,0
205,-12,10.3,0,0,0,0
205,-11,10.6,0,0,0,0
205,-10,10.7,0,0,0,0
205,-9,10.2,0,0,0,0
205,-8,11.4,0,0,0,0
205,-7,10.6,0,0,0,0
205,-6,10.3,0,0,0,0
205,-5,10.6,0,0,0,0
205,-4,9.8000002,0,0,0,0
205,-3,10.5,0,0,0,0
205,-2,10.2,0,0,0,0
205,-1,10.7,0,0,0,0
205,0,9.3000002,0,0,0,0
205,1,10.3,0,0,0,0
205,2,12.28,0,0,0,0
205,3,11.18,0,0,0,0
205,5,9.8000002,0,0,0,0
205,6,9.8999996,0,0,0,0
205,7,10.04,0,0,0,0
205,8,8.8999996,0,0,0,0
205,9,10.84,0,0,0,0
205,10,10.62,0,0,0,0
205,11,11,0,0,0,0
205,12,9.5799999,0,0,0,0
205,13,10.16,0,0,0,0
205,14,10.32,0,0,0,0
205,15,9.8999996,0,0,0,0
205,16,12.16,0,0,0,0
205,17,11.78,0,0,0,0
205,18,8.7799997,0,0,0,0
205,19,12.58,0,0,0,0
205,20,9,0,0,0,0
205,21,11.72,0,0,0,0
205,22,9.3599997,0,0,0,0
205,23,9.6199999,0,0,0,0
205,24,9.7600002,0,0,0,0
205,25,10.28,0,0,0,0
205,26,9.2600002,1,0,0,1
205,27,9.1199999,1,0,0,1
205,28,8.96,1,0,0,1
205,29,8.9200001,0,1,0,1
205,30,8.04,0,1,0,1
205,31,8.8199997,0,1,0,1
205,32,7.96,0,1,0,1
205,33,8.6000004,0,0,1,1
205,34,8.5799999,0,0,1,1
205,35,9.54,0,0,1,1
205,36,10.98,0,0,1,1
206,-15,9.8999996,0,0,0,0
206,-14,9.6000004,0,0,0,0
206,-13,9.5,0,0,0,0
206,-12,9.6000004,0,0,0,0
206,-11,9.3999996,0,0,0,0
206,-10,9.8000002,0,0,0,0
206,-9,10.5,0,0,0,0
206,-8,,0,0,0,0
206,-7,9.8999996,0,0,0,0
206,-6,9.1000004,0,0,0,0
206,-5,9.1000004,0,0,0,0
206,-4,8.6999998,0,0,0,0
206,-3,8.3000002,0,0,0,0
206,-2,8.6999998,0,0,0,0
206,-1,8.6000004,0,0,0,0
206,0,8.3000002,0,0,0,0
206,1,8.3999996,0,0,0,0
